Season,Year,Tow_Number,Region,Stratum,Common_Name,Length,Unit_of_Length,Frequency,Sex
Spring,2014,56,3,2,Crab Atlantic Rock,8,CM,2,Male
Spring,2014,56,3,2,Crab Atlantic Rock,6,CM,1,Male
Spring,2014,56,3,2,Crab Atlantic Rock,7,CM,2,Male
Spring,2014,56,3,2,Crab Atlantic Rock,12,CM,3,Male
Spring,2014,56,3,2,Crab Atlantic Rock,10,CM,9,Male
Spring,2014,56,3,2,Crab Atlantic Rock,13,CM,1,Male
Spring,2014,56,3,2,Crab Atlantic Rock,9,CM,3,Male
Spring,2014,56,3,2,Crab Atlantic Rock,11,CM,7,Male
Spring,2014,57,3,1,Crab Atlantic Rock,7,CM,1,Female
Spring,2014,57,3,1,Crab Atlantic Rock,10,CM,4,Male
Spring,2014,57,3,1,Crab Atlantic Rock,9,CM,9,Male
Spring,2014,57,3,1,Crab Atlantic Rock,8,CM,5,Female
Spring,2014,57,3,1,Crab Atlantic Rock,9,CM,4,Female
Spring,2014,57,3,1,Crab Atlantic Rock,6,CM,1,Male
Spring,2014,57,3,1,Crab Atlantic Rock,11,CM,1,Female
Spring,2014,57,3,1,Crab Atlantic Rock,8,CM,1,Male
Spring,2014,57,3,1,Crab Atlantic Rock,7,CM,1,Male
Spring,2014,57,3,1,Crab Atlantic Rock,11,CM,11,Male
Spring,2014,58,3,1,Crab Atlantic Rock,8,CM,6.800554016620499,Male
Spring,2014,58,3,1,Crab Atlantic Rock,8,CM,1.3601108033240998,Female
Spring,2014,58,3,1,Crab Atlantic Rock,10,CM,1.3601108033240998,Female
Spring,2014,58,3,1,Crab Atlantic Rock,13,CM,1.3601108033240998,Male
Spring,2014,58,3,1,Crab Atlantic Rock,9,CM,2.7202216066481997,Female
Spring,2014,58,3,1,Crab Atlantic Rock,10,CM,48.96398891966759,Male
Spring,2014,58,3,1,Crab Atlantic Rock,11,CM,35.362880886426595,Male
Spring,2014,58,3,1,Crab Atlantic Rock,12,CM,8.1606648199446,Male
Spring,2014,58,3,1,Crab Atlantic Rock,6,CM,1.3601108033240998,Female
Spring,2014,58,3,1,Crab Atlantic Rock,6,CM,1.3601108033240998,Male
Spring,2014,58,3,1,Crab Atlantic Rock,7,CM,4.0803324099723,Male
Spring,2014,58,3,1,Crab Atlantic Rock,9,CM,23.1218836565097,Male
Spring,2014,62,3,4,Crab Atlantic Rock,6,CM,1.3333333333333333,Male
Spring,2014,69,3,1,Crab Atlantic Rock,4,CM,1,Male
Spring,2014,71,3,1,Crab Atlantic Rock,5,CM,1.0526315789473684,Male
Spring,2014,71,3,1,Crab Atlantic Rock,10,CM,1.0526315789473684,Male
Spring,2014,71,3,1,Crab Atlantic Rock,3,CM,1.0526315789473684,Male
Spring,2014,74,4,1,Crab Atlantic Rock,6,CM,5.882352941176471,Male
Spring,2014,74,4,1,Crab Atlantic Rock,10,CM,2.3529411764705883,Male
Spring,2014,74,4,1,Crab Atlantic Rock,6,CM,4.705882352941177,Female
Spring,2014,74,4,1,Crab Atlantic Rock,9,CM,4.705882352941177,Male
Spring,2014,74,4,1,Crab Atlantic Rock,4,CM,3.5294117647058822,Male
Spring,2014,74,4,1,Crab Atlantic Rock,5,CM,2.3529411764705883,Female
Spring,2014,74,4,1,Crab Atlantic Rock,3,CM,4.705882352941177,Male
Spring,2014,74,4,1,Crab Atlantic Rock,11,CM,1.1764705882352942,Male
Spring,2014,74,4,1,Crab Atlantic Rock,8,CM,8.23529411764706,Female
Spring,2014,74,4,1,Crab Atlantic Rock,12,CM,1.1764705882352942,Male
Spring,2014,74,4,1,Crab Atlantic Rock,9,CM,2.3529411764705883,Female
Spring,2014,74,4,1,Crab Atlantic Rock,8,CM,1.1764705882352942,Male
Spring,2014,74,4,1,Crab Atlantic Rock,5,CM,1.1764705882352942,Male
Spring,2014,74,4,1,Crab Atlantic Rock,7,CM,3.5294117647058822,Female
Spring,2014,75,4,1,Crab Atlantic Rock,6,CM,7.0588235294117645,Male
Spring,2014,75,4,1,Crab Atlantic Rock,4,CM,2.3529411764705883,Female
Spring,2014,75,4,1,Crab Atlantic Rock,1,CM,1.1764705882352942,Male
Spring,2014,75,4,1,Crab Atlantic Rock,11,CM,1.1764705882352942,Male
Spring,2014,75,4,1,Crab Atlantic Rock,12,CM,2.3529411764705883,Male
Spring,2014,75,4,1,Crab Atlantic Rock,9,CM,1.1764705882352942,Male
Spring,2014,75,4,1,Crab Atlantic Rock,13,CM,1.1764705882352942,Male
Spring,2014,75,4,1,Crab Atlantic Rock,5,CM,2.3529411764705883,Female
Spring,2014,75,4,1,Crab Atlantic Rock,8,CM,2.3529411764705883,Male
Spring,2014,75,4,1,Crab Atlantic Rock,2,CM,1.1764705882352942,Male
Spring,2014,75,4,1,Crab Atlantic Rock,5,CM,3.5294117647058822,Male
Spring,2014,75,4,1,Crab Atlantic Rock,7,CM,1.1764705882352942,Male
Spring,2014,75,4,1,Crab Atlantic Rock,4,CM,1.1764705882352942,Male
Spring,2014,75,4,1,Crab Atlantic Rock,10,CM,2.3529411764705883,Male
Spring,2014,75,4,1,Crab Atlantic Rock,6,CM,1.1764705882352942,Female
Spring,2014,75,4,1,Crab Atlantic Rock,7,CM,1.1764705882352942,Female
Spring,2014,76,4,1,Crab Atlantic Rock,8,CM,4,Male
Spring,2014,76,4,1,Crab Atlantic Rock,13,CM,3,Male
Spring,2014,76,4,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2014,76,4,1,Crab Atlantic Rock,12,CM,9,Male
Spring,2014,76,4,1,Crab Atlantic Rock,5,CM,1,Male
Spring,2014,76,4,1,Crab Atlantic Rock,14,CM,1,Male
Spring,2014,76,4,1,Crab Atlantic Rock,7,CM,2,Male
Spring,2014,76,4,1,Crab Atlantic Rock,11,CM,10,Male
Spring,2014,76,4,1,Crab Atlantic Rock,9,CM,3,Male
Spring,2014,77,4,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2014,77,4,1,Crab Atlantic Rock,7,CM,3,Male
Spring,2014,77,4,1,Crab Atlantic Rock,5,CM,1,Female
Spring,2014,77,4,1,Crab Atlantic Rock,8,CM,3,Male
Spring,2014,77,4,1,Crab Atlantic Rock,4,CM,1,Male
Spring,2014,77,4,1,Crab Atlantic Rock,10,CM,3,Male
Spring,2014,77,4,1,Crab Atlantic Rock,11,CM,2,Male
Spring,2014,77,4,1,Crab Atlantic Rock,13,CM,2,Male
Spring,2014,77,4,1,Crab Atlantic Rock,6,CM,1,Male
Spring,2014,77,4,1,Crab Atlantic Rock,7,CM,1,Female
Spring,2014,77,4,1,Crab Atlantic Rock,12,CM,2,Male
Spring,2014,77,4,1,Crab Atlantic Rock,9,CM,5,Male
Spring,2014,77,4,1,Crab Atlantic Rock,14,CM,1,Male
Spring,2014,78,4,2,Crab Atlantic Rock,10,CM,1.4285714285714284,Male
Spring,2014,78,4,2,Crab Atlantic Rock,7,CM,1.4285714285714284,Male
Spring,2014,78,4,2,Crab Atlantic Rock,5,CM,2.8571428571428568,Male
Spring,2014,78,4,2,Crab Atlantic Rock,8,CM,1.4285714285714284,Male
Spring,2014,78,4,2,Crab Atlantic Rock,9,CM,2.8571428571428568,Male
Spring,2014,78,4,2,Crab Atlantic Rock,6,CM,2.8571428571428568,Male
Spring,2014,78,4,2,Crab Atlantic Rock,7,CM,1.4285714285714284,Female
Spring,2014,78,4,2,Crab Atlantic Rock,11,CM,1.4285714285714284,Male
Spring,2014,79,4,2,Crab Atlantic Rock,12,CM,1,Male
Spring,2014,79,4,2,Crab Atlantic Rock,11,CM,1,Male
Spring,2014,79,4,2,Crab Atlantic Rock,8,CM,1,Female
Spring,2014,79,4,2,Crab Atlantic Rock,13,CM,1,Male
Spring,2014,79,4,2,Crab Atlantic Rock,8,CM,9,Male
Spring,2014,79,4,2,Crab Atlantic Rock,5,CM,2,Female
Spring,2014,79,4,2,Crab Atlantic Rock,6,CM,3,Female
Spring,2014,79,4,2,Crab Atlantic Rock,10,CM,2,Male
Spring,2014,79,4,2,Crab Atlantic Rock,9,CM,2,Male
Spring,2014,79,4,2,Crab Atlantic Rock,6,CM,2,Male
Spring,2014,79,4,2,Crab Atlantic Rock,7,CM,5,Male
Spring,2014,89,4,2,Crab Atlantic Rock,13,CM,6,Male
Spring,2014,89,4,2,Crab Atlantic Rock,12,CM,12,Male
Spring,2014,89,4,2,Crab Atlantic Rock,14,CM,6,Male
Spring,2014,89,4,2,Crab Atlantic Rock,5,CM,6,Female
Spring,2014,89,4,2,Crab Atlantic Rock,8,CM,6,Male
Spring,2014,89,4,2,Crab Atlantic Rock,4,CM,6,Male
Spring,2014,90,4,2,Crab Atlantic Rock,8,CM,1.25,Male
Spring,2014,90,4,2,Crab Atlantic Rock,10,CM,3.75,Male
Spring,2014,90,4,2,Crab Atlantic Rock,5,CM,5,Male
Spring,2014,90,4,2,Crab Atlantic Rock,6,CM,1.25,Female
Spring,2014,90,4,2,Crab Atlantic Rock,12,CM,2.5,Male
Spring,2014,90,4,2,Crab Atlantic Rock,6,CM,1.25,Male
Spring,2014,90,4,2,Crab Atlantic Rock,7,CM,7.5,Male
Spring,2014,90,4,2,Crab Atlantic Rock,13,CM,1.25,Male
Spring,2014,90,4,2,Crab Atlantic Rock,3,CM,1.25,Male
Spring,2014,90,4,2,Crab Atlantic Rock,11,CM,6.25,Male
Spring,2014,90,4,2,Crab Atlantic Rock,9,CM,1.25,Male
Spring,2014,91,4,1,Crab Atlantic Rock,6,CM,1,Female
Spring,2014,91,4,1,Crab Atlantic Rock,12,CM,1,Male
Spring,2014,91,4,1,Crab Atlantic Rock,9,CM,1,Male
Spring,2014,91,4,1,Crab Atlantic Rock,7,CM,1,Male
Spring,2014,91,4,1,Crab Atlantic Rock,8,CM,1,Male
Spring,2014,91,4,1,Crab Atlantic Rock,6,CM,2,Male
Spring,2014,91,4,1,Crab Atlantic Rock,13,CM,1,Male
Spring,2014,91,4,1,Crab Atlantic Rock,10,CM,2,Male
Spring,2014,91,4,1,Crab Atlantic Rock,5,CM,1,Female
Spring,2014,91,4,1,Crab Atlantic Rock,11,CM,2,Male
Spring,2014,91,4,1,Crab Atlantic Rock,5,CM,2,Male
Spring,2014,96,5,2,Crab Atlantic Rock,8,CM,1,Male
Spring,2014,97,5,2,Crab Atlantic Rock,9,CM,1.1764705882352942,Male
Spring,2014,99,5,3,Crab Atlantic Rock,8,CM,2,Male
Spring,2014,102,5,1,Crab Atlantic Rock,8,CM,1.0526315789473684,Female
Spring,2014,102,5,1,Crab Atlantic Rock,7,CM,2.1052631578947367,Male
Spring,2014,102,5,1,Crab Atlantic Rock,6,CM,3.1578947368421053,Male
Spring,2014,102,5,1,Crab Atlantic Rock,5,CM,1.0526315789473684,Male
Spring,2014,102,5,1,Crab Atlantic Rock,7,CM,1.0526315789473684,Female
Spring,2014,102,5,1,Crab Atlantic Rock,8,CM,1.0526315789473684,Male
Spring,2014,104,5,3,Crab Atlantic Rock,6,CM,1.1764705882352942,Male
Spring,2014,104,5,3,Crab Atlantic Rock,9,CM,1.1764705882352942,Male
Spring,2014,104,5,3,Crab Atlantic Rock,6,CM,1.1764705882352942,Female
Spring,2014,104,5,3,Crab Atlantic Rock,7,CM,1.1764705882352942,Male
Spring,2014,104,5,3,Crab Atlantic Rock,7,CM,1.1764705882352942,Female
Spring,2014,104,5,3,Crab Atlantic Rock,8,CM,1.1764705882352942,Male
Spring,2014,104,5,3,Crab Atlantic Rock,13,CM,1.1764705882352942,Male
Spring,2014,104,5,3,Crab Atlantic Rock,9,CM,1.1764705882352942,Female
Spring,2014,105,5,1,Crab Atlantic Rock,9,CM,1,Female
Spring,2014,105,5,1,Crab Atlantic Rock,5,CM,5,Male
Spring,2014,105,5,1,Crab Atlantic Rock,7,CM,1,Male
Spring,2014,105,5,1,Crab Atlantic Rock,8,CM,2,Female
Spring,2014,105,5,1,Crab Atlantic Rock,6,CM,4,Female
Spring,2014,105,5,1,Crab Atlantic Rock,6,CM,1,Male
Spring,2014,105,5,1,Crab Atlantic Rock,12,CM,1,Male
Spring,2014,107,5,3,Crab Atlantic Rock,12,CM,4,Male
Spring,2014,107,5,3,Crab Atlantic Rock,9,CM,5.333333333333333,Male
Spring,2014,107,5,3,Crab Atlantic Rock,2,CM,1.3333333333333333,Male
Spring,2014,107,5,3,Crab Atlantic Rock,13,CM,1.3333333333333333,Male
Spring,2014,107,5,3,Crab Atlantic Rock,8,CM,1.3333333333333333,Female
Spring,2014,107,5,3,Crab Atlantic Rock,8,CM,1.3333333333333333,Male
Spring,2014,107,5,3,Crab Atlantic Rock,10,CM,1.3333333333333333,Male
Spring,2014,107,5,3,Crab Atlantic Rock,12,CM,1.3333333333333333,Female
Spring,2014,108,5,2,Crab Atlantic Rock,6,CM,1.3333333333333333,Male
Spring,2014,108,5,2,Crab Atlantic Rock,5,CM,1.3333333333333333,Male
Spring,2014,108,5,2,Crab Atlantic Rock,8,CM,2.6666666666666665,Female
Spring,2014,108,5,2,Crab Atlantic Rock,11,CM,1.3333333333333333,Male
Spring,2014,108,5,2,Crab Atlantic Rock,9,CM,1.3333333333333333,Female
Spring,2014,108,5,2,Crab Atlantic Rock,9,CM,2.6666666666666665,Male
Spring,2014,108,5,2,Crab Atlantic Rock,10,CM,2.6666666666666665,Male
Spring,2014,108,5,2,Crab Atlantic Rock,12,CM,5.333333333333333,Male
Spring,2014,108,5,2,Crab Atlantic Rock,4,CM,1.3333333333333333,Male
Spring,2014,109,5,3,Crab Atlantic Rock,11,CM,1.25,Female
Spring,2014,109,5,3,Crab Atlantic Rock,12,CM,3.75,Male
Spring,2014,109,5,3,Crab Atlantic Rock,11,CM,2.5,Male
Spring,2014,109,5,3,Crab Atlantic Rock,13,CM,2.5,Male
Spring,2014,109,5,3,Crab Atlantic Rock,9,CM,7.5,Female
Spring,2014,109,5,3,Crab Atlantic Rock,12,CM,1.25,Female
Spring,2014,109,5,3,Crab Atlantic Rock,8,CM,5,Female
Spring,2014,109,5,3,Crab Atlantic Rock,10,CM,3.75,Male
Spring,2014,109,5,3,Crab Atlantic Rock,7,CM,1.25,Male
Spring,2014,109,5,3,Crab Atlantic Rock,6,CM,2.5,Male
Spring,2014,109,5,3,Crab Atlantic Rock,8,CM,5,Male
Spring,2014,109,5,3,Crab Atlantic Rock,9,CM,5,Male
Spring,2014,111,5,2,Crab Atlantic Rock,10,CM,1,Female
Spring,2014,111,5,2,Crab Atlantic Rock,8,CM,4,Male
Spring,2014,111,5,2,Crab Atlantic Rock,9,CM,4,Male
Spring,2014,111,5,2,Crab Atlantic Rock,11,CM,1,Male
Spring,2014,111,5,2,Crab Atlantic Rock,12,CM,2,Male
Spring,2014,111,5,2,Crab Atlantic Rock,10,CM,2,Male
Spring,2014,111,5,2,Crab Atlantic Rock,6,CM,1,Female
Spring,2014,111,5,2,Crab Atlantic Rock,7,CM,2,Male
Spring,2014,111,5,2,Crab Atlantic Rock,13,CM,1,Male
Spring,2014,111,5,2,Crab Atlantic Rock,9,CM,2,Female
Spring,2014,112,5,3,Crab Atlantic Rock,11,CM,6.666666666666666,Male
Spring,2014,112,5,3,Crab Atlantic Rock,3,CM,2.6666666666666665,Male
Spring,2014,112,5,3,Crab Atlantic Rock,9,CM,1.3333333333333333,Male
Spring,2014,112,5,3,Crab Atlantic Rock,12,CM,2.6666666666666665,Male
Spring,2014,112,5,3,Crab Atlantic Rock,10,CM,2.6666666666666665,Male
Spring,2014,112,5,3,Crab Atlantic Rock,9,CM,1.3333333333333333,Female
Spring,2014,113,5,2,Crab Atlantic Rock,9,CM,2,Male
Spring,2014,113,5,2,Crab Atlantic Rock,13,CM,2,Male
Spring,2014,113,5,2,Crab Atlantic Rock,6,CM,1,Male
Spring,2014,113,5,2,Crab Atlantic Rock,11,CM,1,Male
Spring,2014,113,5,2,Crab Atlantic Rock,12,CM,1,Male
Spring,2014,113,5,2,Crab Atlantic Rock,9,CM,1,Female
Spring,2014,113,5,2,Crab Atlantic Rock,10,CM,1,Male
Spring,2014,113,5,2,Crab Atlantic Rock,8,CM,1,Female
Spring,2014,114,5,1,Crab Atlantic Rock,8,CM,1.6666666666666665,Female
Spring,2014,114,5,1,Crab Atlantic Rock,11,CM,3.333333333333333,Male
Spring,2014,114,5,1,Crab Atlantic Rock,10,CM,5,Male
Spring,2014,114,5,1,Crab Atlantic Rock,9,CM,1.6666666666666665,Female
Spring,2014,114,5,1,Crab Atlantic Rock,9,CM,5,Male
Spring,2014,114,5,1,Crab Atlantic Rock,10,CM,1.6666666666666665,Female
Spring,2014,114,5,1,Crab Atlantic Rock,12,CM,1.6666666666666665,Male
Spring,2014,114,5,1,Crab Atlantic Rock,7,CM,3.333333333333333,Male
Spring,2015,4,1,1,Crab Atlantic Rock,9,CM,1,Female
Spring,2015,4,1,1,Crab Atlantic Rock,4,CM,1,Male
Spring,2015,5,1,1,Crab Atlantic Rock,9,CM,3.0769230769230766,Female
Spring,2015,15,1,1,Crab Atlantic Rock,10,CM,1,Male
Spring,2015,22,1,1,Crab Atlantic Rock,11,CM,1,Male
Spring,2015,27,2,1,Crab Atlantic Rock,12,CM,1.1764705882352942,Male
Spring,2015,30,2,1,Crab Atlantic Rock,3,CM,1.1764705882352942,Male
Spring,2015,30,2,1,Crab Atlantic Rock,5,CM,1.1764705882352942,Male
Spring,2015,31,2,3,Crab Atlantic Rock,5,CM,1,Male
Spring,2015,37,2,1,Crab Atlantic Rock,12,CM,1,Male
Spring,2015,37,2,1,Crab Atlantic Rock,10,CM,1,Male
Spring,2015,37,2,1,Crab Atlantic Rock,13,CM,1,Male
Spring,2015,38,2,1,Crab Atlantic Rock,6,CM,1,Female
Spring,2015,39,2,2,Crab Atlantic Rock,3,CM,1.4285714285714286,Male
Spring,2015,56,3,1,Crab Atlantic Rock,6,CM,1.1764705882352942,Female
Spring,2015,56,3,1,Crab Atlantic Rock,6,CM,3.5294117647058822,Male
Spring,2015,56,3,1,Crab Atlantic Rock,8,CM,11.764705882352942,Male
Spring,2015,56,3,1,Crab Atlantic Rock,13,CM,1.1764705882352942,Male
Spring,2015,56,3,1,Crab Atlantic Rock,7,CM,4.705882352941177,Female
Spring,2015,56,3,1,Crab Atlantic Rock,9,CM,1.1764705882352942,Female
Spring,2015,56,3,1,Crab Atlantic Rock,9,CM,2.3529411764705883,Male
Spring,2015,56,3,1,Crab Atlantic Rock,12,CM,2.3529411764705883,Male
Spring,2015,56,3,1,Crab Atlantic Rock,7,CM,3.5294117647058822,Male
Spring,2015,56,3,1,Crab Atlantic Rock,11,CM,1.1764705882352942,Male
Spring,2015,56,3,1,Crab Atlantic Rock,10,CM,2.3529411764705883,Male
Spring,2015,57,3,1,Crab Atlantic Rock,9,CM,1,Female
Spring,2015,57,3,1,Crab Atlantic Rock,8,CM,4,Male
Spring,2015,57,3,1,Crab Atlantic Rock,11,CM,1,Male
Spring,2015,57,3,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2015,57,3,1,Crab Atlantic Rock,7,CM,1,Male
Spring,2015,57,3,1,Crab Atlantic Rock,9,CM,2,Male
Spring,2015,57,3,1,Crab Atlantic Rock,10,CM,1,Male
Spring,2015,58,3,2,Crab Atlantic Rock,9,CM,1,Female
Spring,2015,59,3,1,Crab Atlantic Rock,13,CM,2,Male
Spring,2015,59,3,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2015,59,3,1,Crab Atlantic Rock,10,CM,1,Male
Spring,2015,59,3,1,Crab Atlantic Rock,12,CM,1,Male
Spring,2015,59,3,1,Crab Atlantic Rock,9,CM,1,Male
Spring,2015,59,3,1,Crab Atlantic Rock,11,CM,2,Male
Spring,2015,60,3,2,Crab Atlantic Rock,10,CM,1,Male
Spring,2015,60,3,2,Crab Atlantic Rock,11,CM,1,Male
Spring,2015,81,4,1,Crab Atlantic Rock,5,CM,1.25,Male
Spring,2015,83,4,1,Crab Atlantic Rock,3,CM,1,Male
Spring,2015,83,4,1,Crab Atlantic Rock,8,CM,1,Male
Spring,2015,83,4,1,Crab Atlantic Rock,4,CM,1,Male
Spring,2015,84,4,1,Crab Atlantic Rock,9,CM,2,Male
Spring,2015,85,4,1,Crab Atlantic Rock,3,CM,5.945945945945946,Male
Spring,2015,85,4,1,Crab Atlantic Rock,9,CM,3.963963963963964,Male
Spring,2015,85,4,1,Crab Atlantic Rock,7,CM,3.963963963963964,Female
Spring,2015,85,4,1,Crab Atlantic Rock,10,CM,3.963963963963964,Male
Spring,2015,85,4,1,Crab Atlantic Rock,4,CM,3.963963963963964,Male
Spring,2015,85,4,1,Crab Atlantic Rock,13,CM,5.945945945945946,Male
Spring,2015,85,4,1,Crab Atlantic Rock,12,CM,5.945945945945946,Male
Spring,2015,85,4,1,Crab Atlantic Rock,2,CM,5.945945945945946,Male
Spring,2015,85,4,1,Crab Atlantic Rock,4,CM,1.981981981981982,Female
Spring,2015,85,4,1,Crab Atlantic Rock,2,CM,1.981981981981982,Female
Spring,2015,85,4,1,Crab Atlantic Rock,5,CM,3.963963963963964,Female
Spring,2015,85,4,1,Crab Atlantic Rock,14,CM,1.981981981981982,Male
Spring,2015,85,4,1,Crab Atlantic Rock,6,CM,1.981981981981982,Female
Spring,2015,85,4,1,Crab Atlantic Rock,3,CM,1.981981981981982,Female
Spring,2015,85,4,1,Crab Atlantic Rock,7,CM,1.981981981981982,Male
Spring,2015,85,4,1,Crab Atlantic Rock,5,CM,5.945945945945946,Male
Spring,2015,86,4,1,Crab Atlantic Rock,7,CM,4.615384615384615,Female
Spring,2015,86,4,1,Crab Atlantic Rock,5,CM,4.615384615384615,Male
Spring,2015,86,4,1,Crab Atlantic Rock,7,CM,1.5384615384615383,Male
Spring,2015,86,4,1,Crab Atlantic Rock,8,CM,1.5384615384615383,Female
Spring,2015,86,4,1,Crab Atlantic Rock,8,CM,1.5384615384615383,Male
Spring,2015,86,4,1,Crab Atlantic Rock,9,CM,1.5384615384615383,Female
Spring,2015,94,4,3,Crab Atlantic Rock,12,CM,1,Female
Spring,2015,94,4,3,Crab Atlantic Rock,13,CM,1,Male
Spring,2015,109,5,1,Crab Atlantic Rock,2,CM,1.1764705882352942,Male
Spring,2015,114,5,3,Crab Atlantic Rock,13,CM,1,Male
Spring,2015,114,5,3,Crab Atlantic Rock,9,CM,5,Male
Spring,2015,114,5,3,Crab Atlantic Rock,10,CM,4,Male
Spring,2015,114,5,3,Crab Atlantic Rock,9,CM,1,Female
Spring,2015,114,5,3,Crab Atlantic Rock,7,CM,1,Male
Spring,2015,114,5,3,Crab Atlantic Rock,11,CM,3,Male
Spring,2015,114,5,3,Crab Atlantic Rock,8,CM,1,Female
Spring,2015,114,5,3,Crab Atlantic Rock,10,CM,1,Female
Spring,2015,114,5,3,Crab Atlantic Rock,8,CM,3,Male
Spring,2015,115,5,2,Crab Atlantic Rock,9,CM,1,Male
Spring,2015,115,5,2,Crab Atlantic Rock,10,CM,3,Male
Spring,2015,115,5,2,Crab Atlantic Rock,12,CM,2,Male
Spring,2015,115,5,2,Crab Atlantic Rock,11,CM,1,Male
Spring,2015,116,5,3,Crab Atlantic Rock,6,CM,1.1111111111111112,Female
Spring,2015,116,5,3,Crab Atlantic Rock,11,CM,2.2222222222222223,Male
Spring,2015,116,5,3,Crab Atlantic Rock,10,CM,1.1111111111111112,Female
Spring,2015,116,5,3,Crab Atlantic Rock,9,CM,1.1111111111111112,Female
Spring,2015,116,5,3,Crab Atlantic Rock,12,CM,2.2222222222222223,Male
Spring,2015,116,5,3,Crab Atlantic Rock,10,CM,1.1111111111111112,Male
Spring,2015,116,5,3,Crab Atlantic Rock,9,CM,3.3333333333333335,Male
Spring,2015,118,5,4,Crab Atlantic Rock,6,CM,1,Male
Spring,2015,119,5,3,Crab Atlantic Rock,3,CM,1.25,Male
Spring,2015,119,5,3,Crab Atlantic Rock,9,CM,1.25,Female
Spring,2015,119,5,3,Crab Atlantic Rock,4,CM,1.25,Female
Spring,2015,119,5,3,Crab Atlantic Rock,10,CM,1.25,Female
Spring,2015,119,5,3,Crab Atlantic Rock,9,CM,3.75,Male
Spring,2015,119,5,3,Crab Atlantic Rock,11,CM,2.5,Male
Spring,2015,119,5,3,Crab Atlantic Rock,10,CM,7.5,Male
Spring,2015,119,5,3,Crab Atlantic Rock,12,CM,2.5,Male
Spring,2015,119,5,3,Crab Atlantic Rock,8,CM,3.75,Male
Spring,2015,119,5,3,Crab Atlantic Rock,6,CM,2.5,Male
Spring,2015,119,5,3,Crab Atlantic Rock,8,CM,1.25,Female
Spring,2015,119,5,3,Crab Atlantic Rock,7,CM,2.5,Male
Spring,2015,120,5,2,Crab Atlantic Rock,2,CM,1.25,Male
Spring,2015,120,5,2,Crab Atlantic Rock,7,CM,1.25,Female
Spring,2015,120,5,2,Crab Atlantic Rock,6,CM,2.5,Female
Spring,2015,120,5,2,Crab Atlantic Rock,7,CM,2.5,Male
Spring,2015,120,5,2,Crab Atlantic Rock,8,CM,2.5,Male
Spring,2015,120,5,2,Crab Atlantic Rock,5,CM,1.25,Female
Spring,2015,120,5,2,Crab Atlantic Rock,8,CM,1.25,Female
Spring,2015,121,5,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2015,121,5,1,Crab Atlantic Rock,5,CM,3,Male
Spring,2015,121,5,1,Crab Atlantic Rock,9,CM,3,Male
Spring,2015,121,5,1,Crab Atlantic Rock,7,CM,4,Female
Spring,2015,121,5,1,Crab Atlantic Rock,8,CM,1,Male
Spring,2015,121,5,1,Crab Atlantic Rock,6,CM,2,Male
Spring,2015,121,5,1,Crab Atlantic Rock,7,CM,3,Male
Spring,2015,122,5,2,Crab Atlantic Rock,9,CM,1.3333333333333333,Female
Spring,2015,122,5,2,Crab Atlantic Rock,10,CM,1.3333333333333333,Male
Spring,2015,122,5,2,Crab Atlantic Rock,6,CM,1.3333333333333333,Female
Spring,2015,122,5,2,Crab Atlantic Rock,8,CM,1.3333333333333333,Male
Spring,2015,122,5,2,Crab Atlantic Rock,9,CM,1.3333333333333333,Male
Spring,2015,123,5,2,Crab Atlantic Rock,4,CM,1,Male
Spring,2015,123,5,2,Crab Atlantic Rock,8,CM,1,Female
Spring,2015,123,5,2,Crab Atlantic Rock,12,CM,3,Male
Spring,2015,123,5,2,Crab Atlantic Rock,10,CM,3,Male
Spring,2015,123,5,2,Crab Atlantic Rock,2,CM,1,Male
Spring,2015,123,5,2,Crab Atlantic Rock,8,CM,1,Male
Spring,2015,123,5,2,Crab Atlantic Rock,9,CM,1,Male
Spring,2015,123,5,2,Crab Atlantic Rock,3,CM,2,Male
Spring,2015,123,5,2,Crab Atlantic Rock,11,CM,1,Male
Spring,2015,123,5,2,Crab Atlantic Rock,9,CM,1,Female
Spring,2015,123,5,2,Crab Atlantic Rock,13,CM,1,Male
Spring,2015,123,5,2,Crab Atlantic Rock,7,CM,1,Male
Spring,2016,3,1,2,Crab Atlantic Rock,9,CM,1,Male
Spring,2016,4,1,1,Crab Atlantic Rock,10,CM,2,Male
Spring,2016,4,1,1,Crab Atlantic Rock,9,CM,1,Female
Spring,2016,4,1,1,Crab Atlantic Rock,11,CM,1,Male
Spring,2016,5,1,1,Crab Atlantic Rock,13,CM,1,Male
Spring,2016,6,1,1,Crab Atlantic Rock,11,CM,2,Male
Spring,2016,17,1,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2016,30,2,1,Crab Atlantic Rock,3,CM,2,Male
Spring,2016,30,2,1,Crab Atlantic Rock,11,CM,1,Male
Spring,2016,30,2,1,Crab Atlantic Rock,5,CM,1,Male
Spring,2016,30,2,1,Crab Atlantic Rock,7,CM,1,Female
Spring,2016,30,2,1,Crab Atlantic Rock,8,CM,1,Male
Spring,2016,31,2,1,Crab Atlantic Rock,6,CM,1,Male
