Survey,Season,Year,Tow_Number,Region,Stratum,Grid,Date,Common_Name,Number_Caught,Weight_kg,Subsample_Weight_kg,Subsample_Weight_kg_2,Male_Wt_kg,Female_Wt_kg,Expanded_Catch,Expanded_Weight_kg
SP07,Spring,2007,72,4,4,722,2007-05-29T00:00:00Z,Crab Jonah,3,0.47000000000000003,0,,,,3,0.47000000000000003
SP07,Spring,2007,73,4,4,708,2007-05-29T00:00:00Z,Crab Jonah,1,0.04,0,,,,1,0.04
SP07,Spring,2007,74,4,4,676,2007-05-29T00:00:00Z,Crab Jonah,9,1.82,0,,,,9,1.82
SP07,Spring,2007,75,4,3,477,2007-05-29T00:00:00Z,Crab Jonah,6,1.12,0,,,,6,1.12
SP07,Spring,2007,76,4,1,84,2007-05-30T00:00:00Z,Crab Jonah,2,0.62,0,,,,2,0.62
SP07,Spring,2007,78,4,1,175,2007-05-30T00:00:00Z,Crab Jonah,1,0.22,0,,,,1,0.22
SP07,Spring,2007,79,4,1,154,2007-05-30T00:00:00Z,Crab Jonah,14,2.64,0,,,,19.999999999999996,3.771428571428571
SP07,Spring,2007,80,4,2,142,2007-05-30T00:00:00Z,Crab Jonah,3,0.8200000000000001,0,,,,3,0.8200000000000001
SP07,Spring,2007,81,4,3,352,2007-06-03T00:00:00Z,Crab Jonah,9,1.9000000000000001,0,,,,9,1.9000000000000001
SP07,Spring,2007,83,4,3,272,2007-06-03T00:00:00Z,Crab Jonah,8,1.62,0,,,,8,1.62
SP07,Spring,2007,88,4,2,46,2007-06-04T00:00:00Z,Crab Jonah,1,0.12,0,,,,1.25,0.15
SP07,Spring,2007,91,5,2,327,2007-06-06T00:00:00Z,Crab Jonah,4,0.98,0,,,,4.2105263157894735,1.031578947368421
SP07,Spring,2007,92,5,2,514,2007-06-06T00:00:00Z,Crab Jonah,6,1.76,0,,,,6,1.76
SP07,Spring,2007,93,5,2,465,2007-06-06T00:00:00Z,Crab Jonah,4,0.96,0,,,,4,0.96
SP07,Spring,2007,94,5,3,519,2007-06-06T00:00:00Z,Crab Jonah,4,1.06,0,,,,4,1.06
SP07,Spring,2007,95,5,3,443,2007-06-07T00:00:00Z,Crab Jonah,23,5.59,0,,,,23,5.59
SP07,Spring,2007,96,5,4,712,2007-06-07T00:00:00Z,Crab Jonah,11,3.5,0,,,,11,3.5
SP07,Spring,2007,97,5,4,716,2007-06-07T00:00:00Z,Crab Jonah,8,2.24,0,,,,8,2.24
SP07,Spring,2007,99,5,3,502,2007-06-07T00:00:00Z,Crab Jonah,20,5.62,0,,,,28.57142857142857,8.028571428571428
SP07,Spring,2007,100,5,3,339,2007-06-07T00:00:00Z,Crab Jonah,9,2.56,0,,,,9,2.56
SP07,Spring,2007,101,5,3,11,2007-06-08T00:00:00Z,Crab Jonah,1,0.16,0,,,,1,0.16
SP07,Spring,2007,102,5,2,28,2007-06-08T00:00:00Z,Crab Jonah,4,0.7000000000000001,0,,,,4,0.7000000000000001
SP07,Spring,2007,104,5,3,79,2007-06-08T00:00:00Z,Crab Jonah,2,0.22,0,,,,2.1052631578947367,0.23157894736842105
SP07,Spring,2007,105,5,1,85,2007-06-09T00:00:00Z,Crab Jonah,4,0.9,0,,,,4,0.9
SP07,Spring,2007,107,5,2,190,2007-06-09T00:00:00Z,Crab Jonah,41,10.41,0,,,,41,10.41
SP07,Spring,2007,108,5,1,188,2007-06-09T00:00:00Z,Crab Jonah,12,2.84,0,,,,12,2.84
FL06,Fall,2006,3,1,2,513,2006-10-02T00:00:00Z,Crab Jonah,2,0.38,0,,,,2,0.38
FL06,Fall,2006,9,1,2,392,2006-10-03T00:00:00Z,Crab Jonah,14,1.6400000000000001,0,,,,16.47058823529412,1.9294117647058826
FL06,Fall,2006,10,1,2,349,2006-10-04T00:00:00Z,Crab Jonah,4,0.38,0,,,,7.2727272727272725,0.6909090909090909
FL06,Fall,2006,11,1,3,338,2006-10-04T00:00:00Z,Crab Jonah,19,2.3000000000000003,0,,,,19,2.3000000000000003
FL06,Fall,2006,12,1,3,329,2006-10-04T00:00:00Z,Crab Jonah,5,0.46,0,,,,5,0.46
FL06,Fall,2006,14,1,1,246,2006-10-04T00:00:00Z,Crab Jonah,1,0.01,0,,,,1.3333333333333333,0.013333333333333332
FL06,Fall,2006,15,1,2,218,2006-10-05T00:00:00Z,Crab Jonah,11,1.26,0,,,,11,1.26
FL06,Fall,2006,16,1,3,165,2006-10-05T00:00:00Z,Crab Jonah,2,0.3,0,,,,2,0.3
FL06,Fall,2006,21,1,1,10,2006-10-06T00:00:00Z,Crab Jonah,2,0.23,0,,,,2,0.23
FL06,Fall,2006,22,1,1,15,2006-10-06T00:00:00Z,Crab Jonah,7,0.98,0,,,,7,0.98
FL06,Fall,2006,24,2,3,506,2006-10-09T00:00:00Z,Crab Jonah,1,0.18,0,,,,1,0.18
FL06,Fall,2006,25,2,4,661,2006-10-09T00:00:00Z,Crab Jonah,4,0.98,0,,,,4,0.98
FL06,Fall,2006,26,2,4,524,2006-10-09T00:00:00Z,Crab Jonah,5,0.66,0,,,,5,0.66
FL06,Fall,2006,27,2,1,323,2006-10-10T00:00:00Z,Crab Jonah,2,0.28,0,,,,2.6666666666666665,0.37333333333333335
FL06,Fall,2006,28,2,1,420,2006-10-10T00:00:00Z,Crab Jonah,2,0.28,0,,,,2.6666666666666665,0.37333333333333335
FL06,Fall,2006,29,2,1,300,2006-10-10T00:00:00Z,Crab Jonah,1,0.16,0,,,,2.2222222222222223,0.35555555555555557
FL06,Fall,2006,30,2,1,223,2006-10-10T00:00:00Z,Crab Jonah,1,0.18,0,,,,1,0.18
FL06,Fall,2006,31,2,4,714,2006-10-11T00:00:00Z,Crab Jonah,1,0.12,0,,,,1,0.12
FL06,Fall,2006,33,2,3,469,2006-10-11T00:00:00Z,Crab Jonah,1,0.09,0,,,,1,0.09
FL06,Fall,2006,34,2,2,267,2006-10-13T00:00:00Z,Crab Jonah,7,1.44,0,,,,7.777777777777779,1.6
FL06,Fall,2006,35,2,2,228,2006-10-13T00:00:00Z,Crab Jonah,8,1.32,0,,,,9.411764705882353,1.5529411764705883
FL06,Fall,2006,36,2,2,133,2006-10-13T00:00:00Z,Crab Jonah,1,0.12,0,,,,1.3333333333333333,0.15999999999999998
FL06,Fall,2006,38,2,3,172,2006-10-14T00:00:00Z,Crab Jonah,8,0.8200000000000001,0,,,,8,0.8200000000000001
FL06,Fall,2006,39,2,2,93,2006-10-14T00:00:00Z,Crab Jonah,5,0.74,0,,,,5,0.74
FL06,Fall,2006,41,3,3,566,2006-10-16T00:00:00Z,Crab Jonah,19,2.34,0,,,,19,2.34
FL06,Fall,2006,42,3,2,392,2006-10-16T00:00:00Z,Crab Jonah,16,3.42,0,,,,16,3.42
FL06,Fall,2006,43,3,1,288,2006-10-17T00:00:00Z,Crab Jonah,2,0.38,0,,,,2,0.38
FL06,Fall,2006,45,3,2,447,2006-10-17T00:00:00Z,Crab Jonah,2,0.4,0,,,,2,0.4
FL06,Fall,2006,46,3,3,618,2006-10-17T00:00:00Z,Crab Jonah,1,0.36,0,,,,1,0.36
FL06,Fall,2006,47,3,4,569,2006-10-17T00:00:00Z,Crab Jonah,1,0.1,0,,,,1,0.1
FL06,Fall,2006,48,3,3,523,2006-10-17T00:00:00Z,Crab Jonah,19,2.42,0,,,,19,2.42
FL06,Fall,2006,49,3,2,136,2006-10-18T00:00:00Z,Crab Jonah,1,0.3,0,,,,1,0.3
FL06,Fall,2006,52,3,2,92,2006-10-18T00:00:00Z,Crab Jonah,1,0.19,0,,,,1,0.19
FL06,Fall,2006,57,3,3,461,2006-10-19T00:00:00Z,Crab Jonah,2,0.29,0,,,,2.6666666666666665,0.3866666666666666
FL06,Fall,2006,59,3,1,133,2006-10-20T00:00:00Z,Crab Jonah,1,0.24,0,,,,1.1111111111111112,0.26666666666666666
FL06,Fall,2006,63,4,3,555,2006-10-23T00:00:00Z,Crab Jonah,46,7.25,0,,,,46,7.25
FL06,Fall,2006,64,4,3,590,2006-10-23T00:00:00Z,Crab Jonah,3,0.36,0,,,,3,0.36
FL06,Fall,2006,65,4,3,496,2006-10-24T00:00:00Z,Crab Jonah,1,0.28,0,,,,1.25,0.35000000000000003
FL06,Fall,2006,66,4,4,664,2006-10-24T00:00:00Z,Crab Jonah,4,0.64,0,,,,4,0.64
FL06,Fall,2006,67,4,4,669,2006-10-24T00:00:00Z,Crab Jonah,12,2.22,0,,,,12,2.22
FL06,Fall,2006,68,4,2,426,2006-10-24T00:00:00Z,Crab Jonah,4,0.72,0,,,,4,0.72
FL06,Fall,2006,69,4,1,134,2006-10-25T00:00:00Z,Crab Jonah,16,3.44,0,,,,16,3.44
FL06,Fall,2006,71,4,2,86,2006-10-25T00:00:00Z,Crab Jonah,1,0.4,0,,,,1,0.4
FL06,Fall,2006,73,4,3,434,2006-10-26T00:00:00Z,Crab Jonah,5,0.7000000000000001,0,,,,6.25,0.8750000000000001
FL06,Fall,2006,74,4,3,456,2006-10-26T00:00:00Z,Crab Jonah,2,0.28,0,,,,2,0.28
FL06,Fall,2006,76,4,2,36,2006-10-27T00:00:00Z,Crab Jonah,3,0.62,0,,,,3,0.62
FL06,Fall,2006,78,5,1,233,2006-11-07T00:00:00Z,Crab Jonah,2,0.86,0,,,,2.5,1.075
FL06,Fall,2006,79,5,1,260,2006-11-07T00:00:00Z,Crab Jonah,6,1.6600000000000001,0,,,,6,1.6600000000000001
FL06,Fall,2006,80,5,1,236,2006-11-07T00:00:00Z,Crab Jonah,9,2.52,0,,,,9,2.52
FL06,Fall,2006,82,5,4,698,2006-11-08T00:00:00Z,Crab Jonah,3,0.8200000000000001,0,,,,3,0.8200000000000001
FL06,Fall,2006,83,5,3,588,2006-11-08T00:00:00Z,Crab Jonah,1,0.22,0,,,,1,0.22
FL06,Fall,2006,84,5,2,190,2006-11-11T00:00:00Z,Crab Jonah,4,0.8200000000000001,0,,,,4,0.8200000000000001
FL06,Fall,2006,85,5,2,179,2006-11-11T00:00:00Z,Crab Jonah,1,0.2,0,,,,1.8181818181818181,0.36363636363636365
SP06,Spring,2006,3,1,2,392,2006-05-01T00:00:00Z,Crab Jonah,2,0.26,0,,,,2,0.26
SP06,Spring,2006,5,1,2,530,2006-05-02T00:00:00Z,Crab Jonah,1,0.2,0,,,,1,0.2
SP06,Spring,2006,13,1,3,225,2006-05-04T00:00:00Z,Crab Jonah,2,0.2,0,,,,1.9047619047619049,0.1904761904761905
SP06,Spring,2006,14,1,1,185,2006-05-04T00:00:00Z,Crab Jonah,1,0.08,0,,,,1,0.08
SP06,Spring,2006,16,1,3,151,2006-05-05T00:00:00Z,Crab Jonah,3,0.49,0,,,,3,0.49
SP06,Spring,2006,17,1,3,110,2006-05-05T00:00:00Z,Crab Jonah,1,0.12,0,,,,1,0.12
SP06,Spring,2006,19,1,4,581,2006-05-05T00:00:00Z,Crab Jonah,1,0.1,0,,,,1,0.1
SP06,Spring,2006,20,1,4,568,2006-05-05T00:00:00Z,Crab Jonah,2,0.27,0,,,,2,0.27
SP06,Spring,2006,21,1,3,71,2006-05-05T00:00:00Z,Crab Jonah,2,0.18,0,,,,2,0.18
SP06,Spring,2006,25,1,2,26,2006-05-06T00:00:00Z,Crab Jonah,1,0.22,0,,,,1,0.22
SP06,Spring,2006,27,2,1,358,2006-05-08T00:00:00Z,Crab Jonah,2,0.12,0,,,,2,0.12
SP06,Spring,2006,30,2,3,460,2006-05-08T00:00:00Z,Crab Jonah,5,0.9400000000000001,0,,,,5,0.9400000000000001
SP06,Spring,2006,32,2,4,663,2006-05-09T00:00:00Z,Crab Jonah,4,0.49,0,,,,4,0.49
SP06,Spring,2006,33,2,4,748,2006-05-09T00:00:00Z,Crab Jonah,2,0.32,0,,,,2,0.32
SP06,Spring,2006,34,2,2,161,2006-05-10T00:00:00Z,Crab Jonah,2,0.32,0,,,,2,0.32
SP06,Spring,2006,36,2,1,190,2006-05-10T00:00:00Z,Crab Jonah,1,0.14,0,,,,1,0.14
SP06,Spring,2006,38,2,3,307,2006-05-10T00:00:00Z,Crab Jonah,5,0.75,0,,,,5,0.75
SP06,Spring,2006,39,2,3,269,2006-05-10T00:00:00Z,Crab Jonah,5,0.8200000000000001,0,,,,5,0.8200000000000001
SP06,Spring,2006,40,2,3,200,2006-05-11T00:00:00Z,Crab Jonah,6,0.93,0,,,,6,0.93
SP06,Spring,2006,42,2,4,597,2006-05-11T00:00:00Z,Crab Jonah,1,0.02,0,,,,0.9523809523809524,0.01904761904761905
SP06,Spring,2006,43,2,3,119,2006-05-11T00:00:00Z,Crab Jonah,8,1.16,0,,,,8,1.16
SP06,Spring,2006,44,2,1,68,2006-05-12T00:00:00Z,Crab Jonah,2,0.3,0,,,,2,0.3
SP06,Spring,2006,47,2,2,59,2006-05-15T00:00:00Z,Crab Jonah,3,0.64,0,,,,3,0.64
SP06,Spring,2006,49,3,3,545,2006-05-15T00:00:00Z,Crab Jonah,11,1.42,0,,,,11,1.42
SP06,Spring,2006,52,3,2,168,2006-05-16T00:00:00Z,Crab Jonah,1,0.13,0,,,,1.0526315789473684,0.1368421052631579
SP06,Spring,2006,58,3,3,561,2006-05-17T00:00:00Z,Crab Jonah,7,1.2,0,,,,7.777777777777779,1.3333333333333333
SP06,Spring,2006,59,3,4,805,2006-05-17T00:00:00Z,Crab Jonah,1,0.09,0,,,,1.0526315789473684,0.09473684210526315
SP06,Spring,2006,60,3,4,787,2006-05-17T00:00:00Z,Crab Jonah,3,0.28,0,,,,3.3333333333333335,0.31111111111111117
SP06,Spring,2006,61,3,4,673,2006-05-17T00:00:00Z,Crab Jonah,1,0.15,0,,,,1,0.15
SP06,Spring,2006,62,3,3,539,2006-05-18T00:00:00Z,Crab Jonah,3,0.39,0,,,,3,0.39
SP06,Spring,2006,63,3,4,743,2006-05-18T00:00:00Z,Crab Jonah,1,0.14,0,,,,1,0.14
SP06,Spring,2006,64,3,3,416,2006-05-18T00:00:00Z,Crab Jonah,13,1.7,0,,,,12.380952380952381,1.619047619047619
SP06,Spring,2006,66,3,3,235,2006-05-18T00:00:00Z,Crab Jonah,1,0.13,0,,,,1,0.13
SP06,Spring,2006,70,4,2,427,2006-05-22T00:00:00Z,Crab Jonah,3,0.34,0,,,,3,0.34
SP06,Spring,2006,71,4,3,452,2006-05-22T00:00:00Z,Crab Jonah,3,0.36,0,,,,3,0.36
SP06,Spring,2006,72,4,4,678,2006-05-23T00:00:00Z,Crab Jonah,3,0.9400000000000001,0,,,,3,0.9400000000000001
SP06,Spring,2006,73,4,4,664,2006-05-23T00:00:00Z,Crab Jonah,5,1.1,0,,,,5,1.1
SP06,Spring,2006,74,4,3,544,2006-05-23T00:00:00Z,Crab Jonah,1,0.19,0,,,,1,0.19
SP06,Spring,2006,76,4,4,649,2006-05-23T00:00:00Z,Crab Jonah,1,0.15,0,,,,1,0.15
SP06,Spring,2006,77,4,3,483,2006-05-23T00:00:00Z,Crab Jonah,3,0.46,0,,,,3,0.46
SP06,Spring,2006,80,4,2,103,2006-05-24T00:00:00Z,Crab Jonah,5,0.88,0,,,,5,0.88
SP06,Spring,2006,81,4,1,179,2006-05-24T00:00:00Z,Crab Jonah,131,21.16,17.22,,,,131,21.16
SP06,Spring,2006,83,4,3,212,2006-05-25T00:00:00Z,Crab Jonah,19,3.14,0,,,,19,3.14
SP06,Spring,2006,84,4,3,192,2006-05-25T00:00:00Z,Crab Jonah,10,1.86,0,,,,10,1.86
SP06,Spring,2006,85,4,3,270,2006-05-25T00:00:00Z,Crab Jonah,27,3.14,0,,,,27,3.14
SP06,Spring,2006,86,4,3,384,2006-05-25T00:00:00Z,Crab Jonah,8,2.06,0,,,,8,2.06
SP06,Spring,2006,90,4,2,82,2006-05-26T00:00:00Z,Crab Jonah,18,3.24,0,,,,21.176470588235293,3.811764705882353
SP06,Spring,2006,92,5,2,592,2006-05-29T00:00:00Z,Crab Jonah,43,6.28,0,,,,43,6.28
SP06,Spring,2006,93,5,2,614,2006-05-29T00:00:00Z,Crab Jonah,116,15.58,0,,,,136.47058823529412,18.329411764705885
SP06,Spring,2006,94,5,2,515,2006-05-29T00:00:00Z,Crab Jonah,47,6.18,0,,,,47,6.18
SP06,Spring,2006,95,5,2,400,2006-05-29T00:00:00Z,Crab Jonah,24,5.08,0,,,,24,5.08
SP06,Spring,2006,96,5,4,733,2006-05-30T00:00:00Z,Crab Jonah,11,2.2600000000000002,0,,,,11,2.2600000000000002
SP06,Spring,2006,97,5,4,708,2006-05-30T00:00:00Z,Crab Jonah,11,1.98,0,,,,11,1.98
SP06,Spring,2006,99,5,4,678,2006-05-30T00:00:00Z,Crab Jonah,9,2.36,0,,,,9,2.36
SP06,Spring,2006,100,5,1,261,2006-05-31T00:00:00Z,Crab Jonah,7,2.06,0,,,,8.75,2.575
SP06,Spring,2006,103,5,1,60,2006-06-03T00:00:00Z,Crab Jonah,2,0.3,0,,,,2,0.3
SP06,Spring,2006,104,5,3,53,2006-06-03T00:00:00Z,Crab Jonah,3,0.92,0,,,,3.3333333333333335,1.0222222222222224
SP06,Spring,2006,106,5,3,32,2006-06-03T00:00:00Z,Crab Jonah,1,0.14,0,,,,1,0.14
SP06,Spring,2006,107,5,3,225,2006-06-05T00:00:00Z,Crab Jonah,15,3.2,0,,,,15,3.2
SP06,Spring,2006,108,5,3,388,2006-06-05T00:00:00Z,Crab Jonah,6,1.36,0,,,,6,1.36
SP06,Spring,2006,109,5,3,351,2006-06-05T00:00:00Z,Crab Jonah,3,0.66,0,,,,4,0.88
FL05,Fall,2005,2,1,2,493,2005-10-10T00:00:00Z,Crab Jonah,1,0.1,0,,,,1,0.1
FL05,Fall,2005,3,1,2,532,2005-10-10T00:00:00Z,Crab Jonah,1,0.06,0,,,,1,0.06
FL05,Fall,2005,4,1,1,417,2005-10-11T00:00:00Z,Crab Jonah,2,0.24,0,,,,2.1052631578947367,0.2526315789473684
FL05,Fall,2005,7,1,3,367,2005-10-11T00:00:00Z,Crab Jonah,1,0.18,0,,,,1,0.18
FL05,Fall,2005,11,1,1,21,2005-10-17T00:00:00Z,Crab Jonah,6,1.1,0,,,,10,1.8333333333333333
FL05,Fall,2005,12,1,2,27,2005-10-17T00:00:00Z,Crab Jonah,2,0.18,0,,,,2,0.18
FL05,Fall,2005,13,2,1,362,2005-10-18T00:00:00Z,Crab Jonah,26,3.92,0,,,,32.5,4.9
FL05,Fall,2005,14,2,3,525,2005-10-19T00:00:00Z,Crab Jonah,5,0.9,0,,,,5,0.9
FL05,Fall,2005,16,2,4,689,2005-10-19T00:00:00Z,Crab Jonah,1,0.08,0,,,,1,0.08
FL05,Fall,2005,17,2,4,533,2005-10-19T00:00:00Z,Crab Jonah,1,0.06,0,,,,1,0.06
FL05,Fall,2005,18,2,3,441,2005-10-19T00:00:00Z,Crab Jonah,7,0.76,0,,,,7,0.76
FL05,Fall,2005,20,2,2,194,2005-10-20T00:00:00Z,Crab Jonah,1,0.14,0,,,,1.3333333333333333,0.18666666666666668
FL05,Fall,2005,23,2,1,41,2005-10-22T00:00:00Z,Crab Jonah,2,0.2,0,,,,2.5,0.25
FL05,Fall,2005,25,2,2,58,2005-10-22T00:00:00Z,Crab Jonah,6,0.9400000000000001,0,,,,6,0.9400000000000001
FL05,Fall,2005,26,2,2,77,2005-10-22T00:00:00Z,Crab Jonah,6,1.2,0,,,,6,1.2
FL05,Fall,2005,27,3,3,589,2005-10-27T00:00:00Z,Crab Jonah,1,0.12,0,,,,1.3333333333333333,0.15999999999999998
FL05,Fall,2005,28,3,4,868,2005-10-27T00:00:00Z,Crab Jonah,3,0.25,0,,,,3,0.25
FL05,Fall,2005,31,3,2,127,2005-10-29T00:00:00Z,Crab Jonah,1,0.2,0,,,,1,0.2
FL05,Fall,2005,32,3,2,89,2005-10-29T00:00:00Z,Crab Jonah,1,0.06,0,,,,0.9523809523809524,0.05714285714285714
FL05,Fall,2005,33,3,1,42,2005-10-29T00:00:00Z,Crab Jonah,10,0.9,0,,,,10,0.9
FL05,Fall,2005,34,3,2,23,2005-10-29T00:00:00Z,Crab Jonah,1,0.08,0,,,,1,0.08
FL05,Fall,2005,35,3,2,213,2005-10-30T00:00:00Z,Crab Jonah,16,2.86,0,,,,16.842105263157894,3.0105263157894733
FL05,Fall,2005,36,3,3,56,2005-10-31T00:00:00Z,Crab Jonah,11,1.5,0,,,,11,1.5
FL05,Fall,2005,37,3,3,539,2005-10-31T00:00:00Z,Crab Jonah,4,0.18,0,,,,5.333333333333333,0.24
FL05,Fall,2005,39,3,3,363,2005-11-01T00:00:00Z,Crab Jonah,20,2.9,0,,,,21.052631578947366,3.052631578947368
FL05,Fall,2005,41,4,3,559,2005-11-01T00:00:00Z,Crab Jonah,2,0.34,0,,,,2.1052631578947367,0.35789473684210527
FL05,Fall,2005,43,4,2,120,2005-11-02T00:00:00Z,Crab Jonah,16,2.74,0,,,,16,2.74
FL05,Fall,2005,45,4,1,33,2005-11-02T00:00:00Z,Crab Jonah,1,0.48,0,,,,1.1764705882352942,0.5647058823529412
FL05,Fall,2005,46,4,4,658,2005-11-03T00:00:00Z,Crab Jonah,5,1.28,0,,,,5,1.28
FL05,Fall,2005,47,4,3,460,2005-11-03T00:00:00Z,Crab Jonah,2,0.66,0,,,,2,0.66
FL05,Fall,2005,49,4,1,28,2005-11-04T00:00:00Z,Crab Jonah,4,0.84,0,,,,5.333333333333333,1.1199999999999999
FL05,Fall,2005,50,4,2,44,2005-11-04T00:00:00Z,Crab Jonah,7,2.22,0,,,,7,2.22
FL05,Fall,2005,52,5,1,113,2005-11-11T00:00:00Z,Crab Jonah,5,1.1400000000000001,0,,,,5,1.1400000000000001
FL05,Fall,2005,53,5,2,118,2005-11-11T00:00:00Z,Crab Jonah,3,0.44,0,,,,3,0.44
FL05,Fall,2005,54,5,1,71,2005-11-11T00:00:00Z,Crab Jonah,3,0.44,0,,,,3,0.44
SP05,Spring,2005,5,1,3,485,2005-05-03T00:00:00Z,Crab Jonah,1,0.06,0,,,,1.0526315789473684,0.0631578947368421
SP05,Spring,2005,7,1,4,714,2005-05-03T00:00:00Z,Crab Jonah,1,0.26,0,,,,1,0.26
SP05,Spring,2005,8,1,2,392,2005-05-03T00:00:00Z,Crab Jonah,1,0.06,0,,,,1.1764705882352942,0.07058823529411765
SP05,Spring,2005,9,1,3,352,2005-05-04T00:00:00Z,Crab Jonah,4,0.6,0,,,,4,0.6
SP05,Spring,2005,13,1,3,292,2005-05-04T00:00:00Z,Crab Jonah,2,0.32,0,,,,2,0.32
SP05,Spring,2005,17,1,1,35,2005-05-05T00:00:00Z,Crab Jonah,2,0.32,0,,,,2.6666666666666665,0.42666666666666664
SP05,Spring,2005,25,2,1,420,2005-05-11T00:00:00Z,Crab Jonah,3,0.36,0,,,,3,0.36
SP05,Spring,2005,26,2,1,324,2005-05-11T00:00:00Z,Crab Jonah,2,0.28,0,,,,4,0.56
SP05,Spring,2005,27,2,2,331,2005-05-11T00:00:00Z,Crab Jonah,2,0.16,0,,,,2,0.16
SP05,Spring,2005,31,2,1,303,2005-05-12T00:00:00Z,Crab Jonah,1,0.06,0,,,,1,0.06
SP05,Spring,2005,37,2,2,96,2005-05-13T00:00:00Z,Crab Jonah,12,1.62,0,,,,12,1.62
SP05,Spring,2005,38,2,3,140,2005-05-13T00:00:00Z,Crab Jonah,12,1.8,0,,,,12,1.8
SP05,Spring,2005,40,2,4,576,2005-05-14T00:00:00Z,Crab Jonah,7,0.9,0,,,,7,0.9
SP05,Spring,2005,41,2,3,206,2005-05-14T00:00:00Z,Crab Jonah,15,2.54,0,,,,15,2.54
SP05,Spring,2005,42,2,3,119,2005-05-16T00:00:00Z,Crab Jonah,64,11.22,0,,,,64,11.22
SP05,Spring,2005,43,3,2,367,2005-05-16T00:00:00Z,Crab Jonah,3,0.44,0,,,,3,0.44
SP05,Spring,2005,46,3,2,401,2005-05-16T00:00:00Z,Crab Jonah,25,4.44,0,,,,25,4.44
SP05,Spring,2005,47,3,1,100,2005-05-17T00:00:00Z,Crab Jonah,1,0.14,0,,,,1,0.14
SP05,Spring,2005,52,3,3,542,2005-05-18T00:00:00Z,Crab Jonah,10,1.26,0,,,,10,1.26
SP05,Spring,2005,53,3,3,547,2005-05-18T00:00:00Z,Crab Jonah,11,1.54,0,,,,11,1.54
SP05,Spring,2005,55,3,4,845,2005-05-18T00:00:00Z,Crab Jonah,1,0.12,0,,,,1,0.12
SP05,Spring,2005,57,3,3,539,2005-05-19T00:00:00Z,Crab Jonah,1,0.04,0,,,,1.1111111111111112,0.044444444444444446
SP05,Spring,2005,60,3,3,332,2005-05-20T00:00:00Z,Crab Jonah,18,3.7800000000000002,0,,,,18,3.7800000000000002
SP05,Spring,2005,61,3,2,213,2005-05-20T00:00:00Z,Crab Jonah,6,1.1,0,,,,6,1.1
SP05,Spring,2005,65,4,3,474,2005-05-30T00:00:00Z,Crab Jonah,56,8.120000000000001,0,,,,56,8.120000000000001
SP05,Spring,2005,66,4,3,560,2005-05-30T00:00:00Z,Crab Jonah,12,2.96,0,,,,16,3.9466666666666663
SP05,Spring,2005,68,4,3,547,2005-05-31T00:00:00Z,Crab Jonah,9,2.94,0,,,,9,2.94
SP05,Spring,2005,69,4,4,669,2005-05-31T00:00:00Z,Crab Jonah,7,1.8800000000000001,0,,,,7,1.8800000000000001
SP05,Spring,2005,70,4,3,483,2005-05-31T00:00:00Z,Crab Jonah,7,1.48,0,,,,7,1.48
SP05,Spring,2005,75,4,1,179,2005-06-01T00:00:00Z,Crab Jonah,11,2.46,0,,,,12.222222222222223,2.7333333333333334
SP05,Spring,2005,76,4,4,622,2005-06-02T00:00:00Z,Crab Jonah,9,1.6400000000000001,0,,,,9,1.6400000000000001
SP05,Spring,2005,78,4,3,270,2005-06-02T00:00:00Z,Crab Jonah,20,3.34,0,,,,20,3.34
SP05,Spring,2005,79,5,3,629,2005-06-02T00:00:00Z,Crab Jonah,13,0.32,0,,,,13,0.32
SP05,Spring,2005,81,4,2,44,2005-06-03T00:00:00Z,Crab Jonah,13,2.18,0,,,,13,2.18
SP05,Spring,2005,83,4,2,126,2005-06-03T00:00:00Z,Crab Jonah,110,22.7,0,,,,110,22.7
SP05,Spring,2005,84,4,2,97,2005-06-03T00:00:00Z,Crab Jonah,59,10.32,0,,,,59,10.32
SP05,Spring,2005,87,5,3,608,2005-06-06T00:00:00Z,Crab Jonah,12,1.6600000000000001,0,,,,12,1.6600000000000001
SP05,Spring,2005,88,5,3,629,2005-06-06T00:00:00Z,Crab Jonah,2,0.16,0,,,,2,0.16
SP05,Spring,2005,89,5,3,584,2005-06-07T00:00:00Z,Crab Jonah,10,1.6,0,,,,10,1.6
SP05,Spring,2005,91,5,2,466,2005-06-07T00:00:00Z,Crab Jonah,11,2,0,,,,11,2
SP05,Spring,2005,93,5,3,547,2005-06-08T00:00:00Z,Crab Jonah,13,2.52,0,,,,13,2.52
SP05,Spring,2005,95,5,4,703,2005-06-08T00:00:00Z,Crab Jonah,7,1.56,0,,,,7,1.56
SP05,Spring,2005,96,5,4,729,2005-06-08T00:00:00Z,Crab Jonah,2,0.26,0,,,,2,0.26
SP05,Spring,2005,99,5,3,92,2005-06-09T00:00:00Z,Crab Jonah,6,1.3,0,,,,6.315789473684211,1.368421052631579
SP05,Spring,2005,100,5,3,104,2005-06-09T00:00:00Z,Crab Jonah,10,1.72,0,,,,10,1.72
SP05,Spring,2005,101,5,2,87,2005-06-09T00:00:00Z,Crab Jonah,12,2.5,0,,,,12.631578947368421,2.631578947368421
SP05,Spring,2005,103,5,1,113,2005-06-10T00:00:00Z,Crab Jonah,7,1.26,0,,,,7,1.26
SP05,Spring,2005,104,5,2,190,2005-06-10T00:00:00Z,Crab Jonah,15,3.24,0,,,,15,3.24
