Survey,Season,Year,Tow_Number,Region,Stratum,Grid,Date,Common_Name,Number_Caught,Weight_kg,Subsample_Weight_kg,Subsample_Weight_kg_2,Male_Wt_kg,Female_Wt_kg,Expanded_Catch,Expanded_Weight_kg
SP07,Spring,2007,10,1,2,349,2007-05-08T00:00:00Z,Crab Atlantic Rock,1,0,0,,,,1,0
SP07,Spring,2007,21,1,1,55,2007-05-11T00:00:00Z,Crab Atlantic Rock,2,0.12,0,,,,2,0.12
SP07,Spring,2007,22,1,1,10,2007-05-11T00:00:00Z,Crab Atlantic Rock,1,0,0,,,,1,0
SP07,Spring,2007,23,1,1,5,2007-05-11T00:00:00Z,Crab Atlantic Rock,1,0,0,,,,1,0
SP07,Spring,2007,25,2,1,152,2007-05-14T00:00:00Z,Crab Atlantic Rock,5,0.42,0,,,,8.333333333333332,0.7
SP07,Spring,2007,26,2,2,334,2007-05-14T00:00:00Z,Crab Atlantic Rock,1,0.05,0,,,,1,0.05
SP07,Spring,2007,38,2,1,11,2007-05-17T00:00:00Z,Crab Atlantic Rock,8,0.04,0,,,,8,0.04
SP07,Spring,2007,43,2,1,262,2007-05-18T00:00:00Z,Crab Atlantic Rock,7,0.88,0,,,,8.23529411764706,1.035294117647059
SP07,Spring,2007,50,3,2,128,2007-05-22T00:00:00Z,Crab Atlantic Rock,12,1.68,0,,,,12.631578947368421,1.768421052631579
SP07,Spring,2007,51,3,1,42,2007-05-22T00:00:00Z,Crab Atlantic Rock,7,0.9400000000000001,0,,,,6.086956521739129,0.817391304347826
SP07,Spring,2007,52,3,2,56,2007-05-22T00:00:00Z,Crab Atlantic Rock,6,0.86,0,,,,6,0.86
SP07,Spring,2007,53,3,2,20,2007-05-22T00:00:00Z,Crab Atlantic Rock,10,1.48,0,,,,10,1.48
SP07,Spring,2007,54,3,1,88,2007-05-22T00:00:00Z,Crab Atlantic Rock,1,0.14,0,,,,1.1111111111111112,0.15555555555555559
SP07,Spring,2007,63,3,4,736,2007-05-24T00:00:00Z,Crab Atlantic Rock,1,0.03,0,,,,1.0526315789473684,0.03157894736842105
SP07,Spring,2007,64,3,1,188,2007-05-25T00:00:00Z,Crab Atlantic Rock,1,0.04,0,,,,1.4285714285714284,0.057142857142857134
SP07,Spring,2007,66,3,1,50,2007-05-25T00:00:00Z,Crab Atlantic Rock,12,1.8800000000000001,0,,,,14.117647058823529,2.211764705882353
SP07,Spring,2007,67,3,1,27,2007-05-25T00:00:00Z,Crab Atlantic Rock,12,2.02,0,,,,16,2.6933333333333334
SP07,Spring,2007,76,4,1,84,2007-05-30T00:00:00Z,Crab Atlantic Rock,8,1.8800000000000001,0,,,,8,1.8800000000000001
SP07,Spring,2007,77,4,1,39,2007-05-30T00:00:00Z,Crab Atlantic Rock,1,0.2,0,,,,1,0.2
SP07,Spring,2007,79,4,1,154,2007-05-30T00:00:00Z,Crab Atlantic Rock,16,3.3000000000000003,0,,,,22.857142857142854,4.714285714285714
SP07,Spring,2007,86,4,2,6,2007-06-04T00:00:00Z,Crab Atlantic Rock,3,0.54,0,,,,3,0.54
SP07,Spring,2007,88,4,2,46,2007-06-04T00:00:00Z,Crab Atlantic Rock,1,0.08,0,,,,1.25,0.1
SP07,Spring,2007,102,5,2,28,2007-06-08T00:00:00Z,Crab Atlantic Rock,5,0.78,0,,,,5,0.78
SP07,Spring,2007,105,5,1,85,2007-06-09T00:00:00Z,Crab Atlantic Rock,4,0.38,0,,,,4,0.38
SP07,Spring,2007,107,5,2,190,2007-06-09T00:00:00Z,Crab Atlantic Rock,17,2.33,0,,,,17,2.33
SP08,Spring,2008,5,1,1,555,2008-05-06T00:00:00Z,Crab Atlantic Rock,3,0.52,0,,,,3,0.52
SP08,Spring,2008,17,1,3,292,2008-05-08T00:00:00Z,Crab Atlantic Rock,1,0.13,0,,,,1.25,0.1625
SP08,Spring,2008,23,1,1,48,2008-05-09T00:00:00Z,Crab Atlantic Rock,3,0.38,0,,,,3,0.38
SP08,Spring,2008,25,1,1,8,2008-05-09T00:00:00Z,Crab Atlantic Rock,16,1.36,0,,,,16,1.36
SP08,Spring,2008,26,2,1,155,2008-05-12T00:00:00Z,Crab Atlantic Rock,5,0.2,0,,,,5,0.2
SP08,Spring,2008,36,2,1,305,2008-05-14T00:00:00Z,Crab Atlantic Rock,21,2.46,0,,,,21,2.46
SP08,Spring,2008,37,2,1,9,2008-05-15T00:00:00Z,Crab Atlantic Rock,1,0.02,0,,,,1,0.02
SP08,Spring,2008,50,3,1,165,2008-05-19T00:00:00Z,Crab Atlantic Rock,11,1.22,0,,,,11,1.22
SP08,Spring,2008,51,3,1,65,2008-05-20T00:00:00Z,Crab Atlantic Rock,28,3.8200000000000003,0,,,,39.99999999999999,5.457142857142856
SP08,Spring,2008,52,3,2,76,2008-05-20T00:00:00Z,Crab Atlantic Rock,23,3.6,0,,,,23,3.6
SP08,Spring,2008,53,3,2,101,2008-05-20T00:00:00Z,Crab Atlantic Rock,17,3,0,,,,17,3
SP08,Spring,2008,54,3,3,178,2008-05-20T00:00:00Z,Crab Atlantic Rock,43,7.9,0,,,,43,7.9
SP08,Spring,2008,65,3,1,108,2008-05-23T00:00:00Z,Crab Atlantic Rock,25,3.68,0,,,,27.77777777777778,4.0888888888888895
SP08,Spring,2008,66,3,2,122,2008-05-23T00:00:00Z,Crab Atlantic Rock,28,3.54,0,,,,28,3.54
SP08,Spring,2008,68,4,3,485,2008-05-26T00:00:00Z,Crab Atlantic Rock,1,0.12,0,,,,1,0.12
SP08,Spring,2008,69,4,1,339,2008-05-26T00:00:00Z,Crab Atlantic Rock,2,0.23,0,,,,2.6666666666666665,0.30666666666666664
SP08,Spring,2008,71,4,1,166,2008-05-26T00:00:00Z,Crab Atlantic Rock,53,2.85,0,,,,53,2.85
SP08,Spring,2008,72,4,1,24,2008-05-27T00:00:00Z,Crab Atlantic Rock,1,0.34,0,,,,1,0.34
SP08,Spring,2008,73,4,1,64,2008-05-27T00:00:00Z,Crab Atlantic Rock,2,0.3,0,,,,2,0.3
SP08,Spring,2008,74,4,2,79,2008-05-27T00:00:00Z,Crab Atlantic Rock,7,1.36,0,,,,7,1.36
SP08,Spring,2008,75,4,3,653,2008-05-28T00:00:00Z,Crab Atlantic Rock,1,0.14,0,,,,1,0.14
SP08,Spring,2008,80,4,2,217,2008-05-28T00:00:00Z,Crab Atlantic Rock,22,3.5,0,,,,22,3.5
SP08,Spring,2008,86,4,1,18,2008-05-30T00:00:00Z,Crab Atlantic Rock,4,0.56,0,,,,6.153846153846153,0.8615384615384616
SP08,Spring,2008,90,5,1,386,2008-06-02T00:00:00Z,Crab Atlantic Rock,2,0.18,0,,,,2.8571428571428568,0.2571428571428571
SP08,Spring,2008,102,5,3,333,2008-06-04T00:00:00Z,Crab Atlantic Rock,1,0.1,0,,,,1,0.1
SP08,Spring,2008,106,5,2,89,2008-06-05T00:00:00Z,Crab Atlantic Rock,14,1.82,0,,,,14,1.82
SP08,Spring,2008,107,5,1,61,2008-06-05T00:00:00Z,Crab Atlantic Rock,7,1.06,0,,,,7,1.06
SP08,Spring,2008,108,5,3,90,2008-06-05T00:00:00Z,Crab Atlantic Rock,3,0.42,0,,,,3,0.42
SP08,Spring,2008,109,5,2,29,2008-06-06T00:00:00Z,Crab Atlantic Rock,13,1.68,0,,,,13,1.68
SP08,Spring,2008,110,5,1,28,2008-06-06T00:00:00Z,Crab Atlantic Rock,4,0.34,0,,,,4,0.34
SP08,Spring,2008,112,5,3,49,2008-06-06T00:00:00Z,Crab Atlantic Rock,1,0.18,0,,,,1,0.18
SP09,Spring,2009,14,1,1,300,2009-05-06T00:00:00Z,Crab Atlantic Rock,1,0.09,0,,,,1,0.09
SP09,Spring,2009,15,1,4,429,2009-05-07T00:00:00Z,Crab Atlantic Rock,1,0.14,0,,,,1,0.14
SP09,Spring,2009,23,1,1,72,2009-05-08T00:00:00Z,Crab Atlantic Rock,8,1,0,,,,8,1
SP09,Spring,2009,24,1,2,18,2009-05-08T00:00:00Z,Crab Atlantic Rock,2,0.26,0,,,,2,0.26
SP09,Spring,2009,29,2,2,462,2009-05-11T00:00:00Z,Crab Atlantic Rock,2,0.13,0,,,,2,0.13
SP09,Spring,2009,30,2,1,367,2009-05-11T00:00:00Z,Crab Atlantic Rock,2,0.06,0,,,,2,0.06
SP09,Spring,2009,33,2,1,224,2009-05-12T00:00:00Z,Crab Atlantic Rock,3,0.14,0,,,,3,0.14
SP09,Spring,2009,34,2,1,339,2009-05-12T00:00:00Z,Crab Atlantic Rock,3,0.22,0,,,,3,0.22
SP09,Spring,2009,35,2,1,303,2009-05-12T00:00:00Z,Crab Atlantic Rock,5,0.38,0,,,,5,0.38
SP09,Spring,2009,36,2,4,652,2009-05-13T00:00:00Z,Crab Atlantic Rock,1,0.18,0,,,,1,0.18
SP09,Spring,2009,45,2,1,15,2009-05-15T00:00:00Z,Crab Atlantic Rock,1,0.12,0,,,,1,0.12
SP09,Spring,2009,47,2,1,58,2009-05-15T00:00:00Z,Crab Atlantic Rock,1,0.1,0,,,,1,0.1
SP09,Spring,2009,49,3,3,543,2009-05-18T00:00:00Z,Crab Atlantic Rock,1,0.02,0,,,,1,0.02
SP09,Spring,2009,50,3,2,392,2009-05-18T00:00:00Z,Crab Atlantic Rock,18,2.5,0,,,,20,2.7777777777777777
SP09,Spring,2009,52,3,1,254,2009-05-18T00:00:00Z,Crab Atlantic Rock,1,0.008,0,,,,1,0.008
SP09,Spring,2009,53,3,1,9,2009-05-19T00:00:00Z,Crab Atlantic Rock,10,1.28,0,,,,12.5,1.6
SP09,Spring,2009,54,3,2,13,2009-05-19T00:00:00Z,Crab Atlantic Rock,12,2.36,0,,,,12,2.36
SP09,Spring,2009,55,3,2,77,2009-05-19T00:00:00Z,Crab Atlantic Rock,13,1.86,0,,,,21.666666666666664,3.1
SP09,Spring,2009,56,3,2,127,2009-05-19T00:00:00Z,Crab Atlantic Rock,2,0.58,0,,,,2,0.58
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Crab Atlantic Rock,10,2.2800000000000002,0,,,,10,2.2800000000000002
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Crab Atlantic Rock,7,0.67,0,,,,8.75,0.8375
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Crab Atlantic Rock,6,0.92,0,,,,6,0.92
SP09,Spring,2009,68,3,1,120,2009-05-22T00:00:00Z,Crab Atlantic Rock,5,1.12,0,,,,5,1.12
SP09,Spring,2009,73,4,1,307,2009-05-25T00:00:00Z,Crab Atlantic Rock,3,0.28,0,,,,4.285714285714285,0.39999999999999997
SP09,Spring,2009,80,4,2,130,2009-05-27T00:00:00Z,Crab Atlantic Rock,20,3.06,0,,,,20,3.06
SP09,Spring,2009,81,4,1,91,2009-05-27T00:00:00Z,Crab Atlantic Rock,7,0.98,0,,,,7,0.98
SP09,Spring,2009,82,4,1,90,2009-05-27T00:00:00Z,Crab Atlantic Rock,4,0.52,0,,,,4,0.52
SP09,Spring,2009,95,5,2,364,2009-06-02T00:00:00Z,Crab Atlantic Rock,5,0.44,0,,,,5,0.44
SP09,Spring,2009,97,5,2,459,2009-06-02T00:00:00Z,Crab Atlantic Rock,1,0.02,0,,,,2,0.04
SP09,Spring,2009,98,5,1,238,2009-06-02T00:00:00Z,Crab Atlantic Rock,8,1.08,0,,,,10.666666666666666,1.44
SP09,Spring,2009,102,5,2,231,2009-06-03T00:00:00Z,Crab Atlantic Rock,9,1.22,0,,,,9.473684210526315,1.2842105263157895
SP09,Spring,2009,109,5,1,43,2009-06-04T00:00:00Z,Crab Atlantic Rock,4,0.56,0,,,,4,0.56
SP09,Spring,2009,110,5,1,85,2009-06-04T00:00:00Z,Crab Atlantic Rock,4,0.74,0,,,,5,0.925
SP09,Spring,2009,112,5,3,244,2009-06-05T00:00:00Z,Crab Atlantic Rock,3,0.54,0,,,,3.1578947368421053,0.5684210526315789
SP10,Spring,2010,11,1,1,300,2010-05-05T00:00:00Z,Crab Atlantic Rock,1,0.09,0,,,,1,0.09
SP10,Spring,2010,22,1,1,13,2010-05-07T00:00:00Z,Crab Atlantic Rock,1,0.23,0,,,,1,0.23
SP10,Spring,2010,24,2,3,587,2010-05-10T00:00:00Z,Crab Atlantic Rock,1,0.08,0,,,,1,0.08
SP10,Spring,2010,28,2,1,214,2010-05-11T00:00:00Z,Crab Atlantic Rock,6,0.06,0,,,,6,0.06
SP10,Spring,2010,29,2,1,153,2010-05-11T00:00:00Z,Crab Atlantic Rock,3,0.04,0,,,,3,0.04
SP10,Spring,2010,31,2,1,301,2010-05-11T00:00:00Z,Crab Atlantic Rock,2,0.24,0,,,,2,0.24
SP10,Spring,2010,34,2,1,137,2010-05-12T00:00:00Z,Crab Atlantic Rock,1,0.09,0,,,,1,0.09
SP10,Spring,2010,40,2,1,28,2010-05-13T00:00:00Z,Crab Atlantic Rock,3,0.33,0,,,,3,0.33
SP10,Spring,2010,41,2,2,47,2010-05-13T00:00:00Z,Crab Atlantic Rock,1,0.22,0,,,,1.1764705882352942,0.25882352941176473
SP10,Spring,2010,48,3,1,321,2010-05-17T00:00:00Z,Crab Atlantic Rock,41,2.44,0,,,,43.1578947368421,2.568421052631579
SP10,Spring,2010,50,3,2,371,2010-05-17T00:00:00Z,Crab Atlantic Rock,3,0.17,0,,,,3,0.17
SP10,Spring,2010,53,3,2,127,2010-05-17T00:00:00Z,Crab Atlantic Rock,1,0.07,0,,,,1,0.07
SP10,Spring,2010,61,3,2,63,2010-05-19T00:00:00Z,Crab Atlantic Rock,1,0.18,0,,,,1,0.18
SP10,Spring,2010,62,3,1,64,2010-05-19T00:00:00Z,Crab Atlantic Rock,3,0.56,0,,,,3,0.56
SP10,Spring,2010,63,3,1,28,2010-05-19T00:00:00Z,Crab Atlantic Rock,3,0.7000000000000001,0,,,,3,0.7000000000000001
SP10,Spring,2010,76,4,2,455,2010-05-24T00:00:00Z,Crab Atlantic Rock,3,0.12,0,,,,3,0.12
SP10,Spring,2010,77,4,1,307,2010-05-25T00:00:00Z,Crab Atlantic Rock,2,0.08,0,,,,2.1052631578947367,0.08421052631578947
SP10,Spring,2010,79,4,1,147,2010-05-25T00:00:00Z,Crab Atlantic Rock,14,1.42,0,,,,14,1.42
SP10,Spring,2010,80,4,1,109,2010-05-25T00:00:00Z,Crab Atlantic Rock,2,0.36,0,,,,2,0.36
SP10,Spring,2010,81,4,2,92,2010-05-25T00:00:00Z,Crab Atlantic Rock,6,0.58,0,,,,6.666666666666667,0.6444444444444444
SP10,Spring,2010,94,4,1,18,2010-05-28T00:00:00Z,Crab Atlantic Rock,1,0.14,0,,,,1,0.14
SP10,Spring,2010,95,4,1,7,2010-05-28T00:00:00Z,Crab Atlantic Rock,1,0.06,0,,,,1,0.06
SP10,Spring,2010,96,4,2,42,2010-05-28T00:00:00Z,Crab Atlantic Rock,1,0.24,0,,,,1,0.24
SP10,Spring,2010,99,5,1,420,2010-05-31T00:00:00Z,Crab Atlantic Rock,22,2.84,0,,,,22,2.84
SP10,Spring,2010,100,5,2,356,2010-05-31T00:00:00Z,Crab Atlantic Rock,1,0.05,0,,,,1,0.05
SP10,Spring,2010,109,5,1,206,2010-06-03T00:00:00Z,Crab Atlantic Rock,4,0.23,0,,,,4,0.23
SP10,Spring,2010,111,5,2,251,2010-06-03T00:00:00Z,Crab Atlantic Rock,17,1.86,0,,,,17,1.86
SP10,Spring,2010,112,5,3,142,2010-06-03T00:00:00Z,Crab Atlantic Rock,14,2.09,0,,,,14,2.09
SP10,Spring,2010,114,5,1,86,2010-06-03T00:00:00Z,Crab Atlantic Rock,9,0.9,0,,,,9,0.9
SP10,Spring,2010,117,5,3,94,2010-06-04T00:00:00Z,Crab Atlantic Rock,4,0.58,0,,,,4,0.58
SP11,Spring,2011,15,1,1,197,2011-05-04T00:00:00Z,Crab Atlantic Rock,1,0.09,,,,,1,0.09
SP11,Spring,2011,16,1,1,238,2011-05-04T00:00:00Z,Crab Atlantic Rock,2,0.38,,,,,2.1052631578947367,0.39999999999999997
SP11,Spring,2011,25,2,1,214,2011-05-09T00:00:00Z,Crab Atlantic Rock,7,0.64,,,,,7,0.64
SP11,Spring,2011,26,2,1,155,2011-05-09T00:00:00Z,Crab Atlantic Rock,2,0.22,,,,,2,0.22
SP11,Spring,2011,29,2,1,448,2011-05-09T00:00:00Z,Crab Atlantic Rock,2,0.1,,,,,2,0.1
SP11,Spring,2011,40,2,1,112,2011-05-12T00:00:00Z,Crab Atlantic Rock,1,0.005,,,,,1,0.005
SP11,Spring,2011,50,3,2,129,2011-05-17T00:00:00Z,Crab Atlantic Rock,1,0.04,,,,,1,0.04
SP11,Spring,2011,51,3,2,13,2011-05-17T00:00:00Z,Crab Atlantic Rock,1,0.29,,,,,1,0.29
SP11,Spring,2011,53,3,1,75,2011-05-17T00:00:00Z,Crab Atlantic Rock,1,0.26,,,,,1,0.26
SP11,Spring,2011,54,3,2,99,2011-05-17T00:00:00Z,Crab Atlantic Rock,2,0.42,,,,,2.5,0.525
SP11,Spring,2011,56,3,2,373,2011-05-18T00:00:00Z,Crab Atlantic Rock,1,0.14,,,,,1,0.14
SP11,Spring,2011,71,3,1,136,2011-05-20T00:00:00Z,Crab Atlantic Rock,4,0.58,,,,,4,0.58
SP11,Spring,2011,75,4,2,455,2011-05-23T00:00:00Z,Crab Atlantic Rock,1,0.1,,,,,1,0.1
SP11,Spring,2011,77,4,1,64,2011-05-24T00:00:00Z,Crab Atlantic Rock,11,1.06,,,,,12.941176470588236,1.2470588235294118
SP11,Spring,2011,79,4,1,189,2011-05-24T00:00:00Z,Crab Atlantic Rock,3,0.78,,,,,4,1.04
SP11,Spring,2011,85,4,1,18,2011-05-26T00:00:00Z,Crab Atlantic Rock,7,1.46,,,,,7,1.46
SP11,Spring,2011,98,5,2,392,2011-05-30T00:00:00Z,Crab Atlantic Rock,1,0.004,,,,,1.1111111111111112,0.0044444444444444444
SP11,Spring,2011,99,5,3,402,2011-05-31T00:00:00Z,Crab Atlantic Rock,2,0.21,,,,,2,0.21
SP11,Spring,2011,100,5,3,493,2011-05-31T00:00:00Z,Crab Atlantic Rock,2,0.47000000000000003,,,,,2.2222222222222223,0.5222222222222223
SP11,Spring,2011,101,5,2,459,2011-05-31T00:00:00Z,Crab Atlantic Rock,14,1.86,,,,,14,1.86
SP11,Spring,2011,103,5,1,238,2011-05-31T00:00:00Z,Crab Atlantic Rock,7,0.8200000000000001,,,,,7.368421052631579,0.8631578947368421
SP11,Spring,2011,108,5,1,115,2011-06-02T00:00:00Z,Crab Atlantic Rock,2,0.18,,,,,2,0.18
SP11,Spring,2011,109,5,2,212,2011-06-02T00:00:00Z,Crab Atlantic Rock,18,2.72,,,,,24,3.626666666666667
SP11,Spring,2011,110,5,2,180,2011-06-02T00:00:00Z,Crab Atlantic Rock,3,0.38,,,,,3.75,0.475
SP11,Spring,2011,111,5,3,346,2011-06-02T00:00:00Z,Crab Atlantic Rock,9,0.98,,,,,11.25,1.225
SP11,Spring,2011,113,5,3,168,2011-06-03T00:00:00Z,Crab Atlantic Rock,11,1.35,,,,,11,1.35
SP11,Spring,2011,115,5,3,24,2011-06-03T00:00:00Z,Crab Atlantic Rock,3,0.54,,,,,3,0.54
SP11,Spring,2011,116,5,3,65,2011-06-03T00:00:00Z,Crab Atlantic Rock,4,0.8200000000000001,,,,,5,1.0250000000000001
SP12,Spring,2012,2,1,1,629,2012-04-30T00:00:00Z,Crab Atlantic Rock,1,0.14,,,,,1,0.14
SP12,Spring,2012,4,1,1,554,2012-04-30T00:00:00Z,Crab Atlantic Rock,1,0.09,,,,,1,0.09
SP12,Spring,2012,24,1,1,15,2012-05-04T00:00:00Z,Crab Atlantic Rock,1,0.002,,,,,1,0.002
SP12,Spring,2012,29,2,1,190,2012-05-07T00:00:00Z,Crab Atlantic Rock,1,0.001,,,,,1,0.001
SP12,Spring,2012,43,2,1,58,2012-05-11T00:00:00Z,Crab Atlantic Rock,6,0.24,,,,,6.666666666666667,0.26666666666666666
SP12,Spring,2012,46,2,1,9,2012-05-11T00:00:00Z,Crab Atlantic Rock,2,0.05,,,,,2,0.05
SP12,Spring,2012,47,2,2,69,2012-05-11T00:00:00Z,Crab Atlantic Rock,1,0.02,,,,,1,0.02
SP12,Spring,2012,52,3,2,390,2012-05-14T00:00:00Z,Crab Atlantic Rock,1,0.06,,,,,1,0.06
SP12,Spring,2012,55,3,2,102,2012-05-15T00:00:00Z,Crab Atlantic Rock,11,0.56,,,,,11,0.56
SP12,Spring,2012,56,3,1,64,2012-05-15T00:00:00Z,Crab Atlantic Rock,25,1.98,,,,,25,1.98
SP12,Spring,2012,57,3,1,40,2012-05-15T00:00:00Z,Crab Atlantic Rock,75,5.62,,,,,100,7.493333333333333
SP12,Spring,2012,58,3,1,26,2012-05-15T00:00:00Z,Crab Atlantic Rock,63,4.54,,,,,84,6.053333333333333
SP12,Spring,2012,59,3,1,84,2012-05-15T00:00:00Z,Crab Atlantic Rock,7,0.16,,,,,7,0.16
SP12,Spring,2012,69,3,2,160,2012-05-18T00:00:00Z,Crab Atlantic Rock,1,0.07,,,,,1.1764705882352942,0.0823529411764706
SP12,Spring,2012,71,3,1,133,2012-05-18T00:00:00Z,Crab Atlantic Rock,16,0.76,,,,,20,0.95
SP12,Spring,2012,72,4,3,565,2012-05-21T00:00:00Z,Crab Atlantic Rock,1,0.02,,,,,1,0.02
SP12,Spring,2012,77,4,2,79,2012-05-22T00:00:00Z,Crab Atlantic Rock,6,0.3,,,,,6,0.3
SP12,Spring,2012,78,4,1,28,2012-05-22T00:00:00Z,Crab Atlantic Rock,1,0.07,,,,,1,0.07
SP12,Spring,2012,79,4,1,25,2012-05-22T00:00:00Z,Crab Atlantic Rock,1,0.07,,,,,1,0.07
SP12,Spring,2012,80,4,1,189,2012-05-22T00:00:00Z,Crab Atlantic Rock,4,0.58,,,,,5,0.725
SP12,Spring,2012,91,4,2,9,2012-05-25T00:00:00Z,Crab Atlantic Rock,11,1.68,,,,,11,1.68
SP12,Spring,2012,95,4,1,98,2012-05-25T00:00:00Z,Crab Atlantic Rock,2,0.03,,,,,2.6666666666666665,0.039999999999999994
SP12,Spring,2012,102,5,3,585,2012-05-29T00:00:00Z,Crab Atlantic Rock,1,0.06,,,,,1.0526315789473684,0.0631578947368421
SP12,Spring,2012,109,5,3,346,2012-05-31T00:00:00Z,Crab Atlantic Rock,9,1.49,,,,,9,1.49
SP12,Spring,2012,110,5,3,348,2012-05-31T00:00:00Z,Crab Atlantic Rock,2,0.26,,,,,2.6666666666666665,0.3466666666666667
SP12,Spring,2012,111,5,3,203,2012-05-31T00:00:00Z,Crab Atlantic Rock,7,1.04,,,,,9.333333333333332,1.3866666666666667
SP12,Spring,2012,112,5,2,201,2012-05-31T00:00:00Z,Crab Atlantic Rock,3,0.44,,,,,3.75,0.55
SP12,Spring,2012,113,5,1,114,2012-05-31T00:00:00Z,Crab Atlantic Rock,14,1.62,,,,,14,1.62
SP12,Spring,2012,115,5,1,86,2012-05-31T00:00:00Z,Crab Atlantic Rock,3,0.32,,,,,3,0.32
SP13,Spring,2013,1,1,2,594,2013-05-06T00:00:00Z,Crab Atlantic Rock,1,0.28,,,,,1,0.28
SP13,Spring,2013,5,1,1,476,2013-05-06T00:00:00Z,Crab Atlantic Rock,20,1.62,,,,,21.052631578947366,1.7052631578947368
SP13,Spring,2013,17,1,4,255,2013-05-09T00:00:00Z,Crab Atlantic Rock,3,0.02,,,,,3,0.02
SP13,Spring,2013,23,1,1,14,2013-05-10T00:00:00Z,Crab Atlantic Rock,2,0.17,,,,,2,0.17
SP13,Spring,2013,24,1,2,18,2013-05-10T00:00:00Z,Crab Atlantic Rock,1,0.04,,,,,1,0.04
SP13,Spring,2013,25,2,1,406,2013-05-13T00:00:00Z,Crab Atlantic Rock,12,0.63,,,,,12,0.63
SP13,Spring,2013,26,2,1,254,2013-05-13T00:00:00Z,Crab Atlantic Rock,8,0.92,,,,,13.333333333333332,1.5333333333333332
SP13,Spring,2013,27,2,1,152,2013-05-13T00:00:00Z,Crab Atlantic Rock,6,0.56,,,,,6,0.56
SP13,Spring,2013,31,2,4,644,2013-05-14T00:00:00Z,Crab Atlantic Rock,1,0.01,,,,,1.1764705882352942,0.011764705882352941
SP13,Spring,2013,36,2,1,381,2013-05-15T00:00:00Z,Crab Atlantic Rock,3,0.32,,,,,3,0.32
SP13,Spring,2013,38,2,2,377,2013-05-15T00:00:00Z,Crab Atlantic Rock,1,0.21,,,,,1,0.21
SP13,Spring,2013,45,2,2,94,2013-05-17T00:00:00Z,Crab Atlantic Rock,3,0.24,,,,,4,0.31999999999999995
SP13,Spring,2013,49,2,1,112,2013-05-17T00:00:00Z,Crab Atlantic Rock,2,0.01,0.005,,,,2.3529411764705883,0.011764705882352941
SP13,Spring,2013,53,3,2,369,2013-05-20T00:00:00Z,Crab Atlantic Rock,1,0.006,,,,,1,0.006
SP13,Spring,2013,55,3,1,104,2013-05-21T00:00:00Z,Crab Atlantic Rock,13,1.3800000000000001,,,,,21.666666666666664,2.3
SP13,Spring,2013,56,3,1,55,2013-05-21T00:00:00Z,Crab Atlantic Rock,30,2.52,,,,,40,3.36
SP13,Spring,2013,57,3,1,28,2013-05-21T00:00:00Z,Crab Atlantic Rock,15,1.98,,,,,15,1.98
SP13,Spring,2013,58,3,2,76,2013-05-21T00:00:00Z,Crab Atlantic Rock,17,0.98,,,,,17.894736842105264,1.031578947368421
SP13,Spring,2013,59,3,2,112,2013-05-21T00:00:00Z,Crab Atlantic Rock,3,0.11,,,,,3,0.11
SP13,Spring,2013,77,4,1,148,2013-05-28T00:00:00Z,Crab Atlantic Rock,42,5.58,,,,,46.66666666666667,6.2
SP13,Spring,2013,78,4,1,34,2013-05-28T00:00:00Z,Crab Atlantic Rock,17,2.12,,,,,22.666666666666664,2.8266666666666667
SP13,Spring,2013,79,4,1,48,2013-05-28T00:00:00Z,Crab Atlantic Rock,37,3.36,,,,,46.25,4.2
SP13,Spring,2013,80,4,3,141,2013-05-29T00:00:00Z,Crab Atlantic Rock,2,0.16,,,,,2.6666666666666665,0.21333333333333332
SP13,Spring,2013,92,4,1,12,2013-05-31T00:00:00Z,Crab Atlantic Rock,8,1.3800000000000001,,,,,11.428571428571427,1.9714285714285713
SP13,Spring,2013,93,4,2,10,2013-05-31T00:00:00Z,Crab Atlantic Rock,1,0.05,,,,,1.25,0.0625
SP13,Spring,2013,94,4,1,8,2013-05-31T00:00:00Z,Crab Atlantic Rock,1,0.13,,,,,1.1111111111111112,0.14444444444444446
SP13,Spring,2013,102,5,3,557,2013-06-04T00:00:00Z,Crab Atlantic Rock,1,0.06,,,,,1,0.06
SP13,Spring,2013,108,5,2,216,2013-06-06T00:00:00Z,Crab Atlantic Rock,19,0.92,,,,,29.230769230769226,1.4153846153846152
SP13,Spring,2013,109,5,3,346,2013-06-06T00:00:00Z,Crab Atlantic Rock,5,0.3,,,,,5.882352941176471,0.35294117647058826
SP13,Spring,2013,110,5,3,315,2013-06-06T00:00:00Z,Crab Atlantic Rock,2,0.22,,,,,2,0.22
SP13,Spring,2013,112,5,2,141,2013-06-06T00:00:00Z,Crab Atlantic Rock,4,0.19,,,,,5.333333333333333,0.2533333333333333
SP13,Spring,2013,113,5,1,86,2013-06-06T00:00:00Z,Crab Atlantic Rock,7,0.38,,,,,8.23529411764706,0.4470588235294118
SP14,Spring,2014,3,1,3,659,2014-05-05T00:00:00Z,Crab Atlantic Rock,2,0.2,,,,,2,0.2
SP14,Spring,2014,5,1,1,535,2014-05-05T00:00:00Z,Crab Atlantic Rock,2,0.19,,,,,2.6666666666666665,0.2533333333333333
